iter,timestamp,tag,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19
-19,2026-02-22 03-00-55,executed,30.700657941566785,45.04194559437066,41.312759167528206,25.11383903495449,-3.373658065510757,-30.717054030858634,-46.32810568380499,-44.24339683282962,-25.25921427828181,3.3730937964510654,-36.539825621983866,-11.479264198020807,18.026445250566276,40.51084887932266,47.61627793258808,36.539684972355374,11.506195454911335,-17.922269626170046,-40.505036846293315,-47.6162576872116
-18,2026-02-22 03-01-16,proposed,37.37053850510147,45.300076405033394,33.536565035610025,34.60017725990392,3.643059880964372,-41.22786966992982,-50.00358684497665,-55.61799374007989,-38.48068950419041,21.09567657952537,-40.0144155322025,-4.777862569049294,21.24916045405933,41.11427822102754,37.18177791512083,26.44026620647691,15.923559178733399,-6.633501091702033,-58.88571452387282,-57.00394399841288
-18,2026-02-22 03-01-16,executed,37.37053850510147,45.300076405033394,33.536565035610025,34.60017725990392,3.643059880964372,-41.22786966992982,-50.00358684497665,-55.61799374007989,-38.48068950419041,21.09567657952537,-40.0144155322025,-4.777862569049294,21.24916045405933,41.11427822102754,37.18177791512083,26.44026620647691,15.923559178733399,-6.633501091702033,-58.88571452387282,-57.00394399841288
-17,2026-02-22 03-01-35,proposed,50.662660231593335,37.59974188498491,30.37376143939573,24.69207339349431,-7.065102675238023,-55.615002468277844,-44.35941832978032,-52.66077486385651,-54.74473183729726,23.291328567006133,-33.226367541951866,14.114864745103521,30.864544440842494,42.15439017786493,32.3701247423108,34.94255151875935,30.457805842794222,3.9438732641090652,-57.23009845229009,-51.85376021801626
-17,2026-02-22 03-01-35,executed,50.662660231593335,37.59974188498491,30.37376143939573,24.69207339349431,-7.065102675238023,-55.615002468277844,-44.35941832978032,-52.66077486385651,-54.74473183729726,23.291328567006133,-33.226367541951866,14.114864745103521,30.864544440842494,42.15439017786493,32.3701247423108,34.94255151875935,30.457805842794222,3.9438732641090652,-57.23009845229009,-51.85376021801626
-16,2026-02-22 03-01-54,proposed,52.94539112825418,47.86864491661493,21.977912949743917,18.780258214487827,-16.633985641758123,-57.83825941187603,-50.558569405767315,-34.281729083377115,-75.27703940097632,31.977159082052417,-42.433711937656746,11.791746108997748,52.39411341839809,28.8077754673619,33.13392124700169,22.481658750311432,42.480528912565056,-6.555542560626574,-46.66399737131421,-56.050536925017354
-16,2026-02-22 03-01-54,executed,52.94539112825418,47.86864491661493,21.977912949743917,18.780258214487827,-16.633985641758123,-57.83825941187603,-50.558569405767315,-34.281729083377115,-75.27703940097632,31.977159082052417,-42.433711937656746,11.791746108997748,52.39411341839809,28.8077754673619,33.13392124700169,22.481658750311432,42.480528912565056,-6.555542560626574,-46.66399737131421,-56.050536925017354
-15,2026-02-22 03-02-15,proposed,54.90532324485356,28.45628091385408,29.115767743999484,25.401739699705523,-18.922606852221325,-55.12075115207205,-50.849258910245936,-51.877550179417696,-83.21984491561898,38.20338406829964,-40.84030893615475,-1.351289141861411,61.956678835828335,20.84686814758123,23.881788086324615,12.161886820981888,36.63718427278073,20.90371013735589,-41.687805215379655,-35.16942737196335
-15,2026-02-22 03-02-15,executed,54.90532324485356,28.45628091385408,29.115767743999484,25.401739699705523,-18.922606852221325,-55.12075115207205,-50.849258910245936,-51.877550179417696,-83.21984491561898,38.20338406829964,-40.84030893615475,-1.351289141861411,61.956678835828335,20.84686814758123,23.881788086324615,12.161886820981888,36.63718427278073,20.90371013735589,-41.687805215379655,-35.16942737196335
-14,2026-02-22 03-02-35,proposed,67.76137739717637,25.42074714079257,35.30652436269396,29.361725191143247,-16.68855037466737,-55.66414532435817,-52.64202217137356,-49.44923045400347,-75.00927943559975,50.37392065265263,-35.245822333421685,2.4161402980277584,56.34528707424399,10.770031611454138,36.14362040915362,6.857321704562399,33.8823534356915,17.99127666919078,-44.06175115728525,-40.27289805507963
-14,2026-02-22 03-02-35,executed,-3.1997938330678166,27.881914962919755,39.98252188877342,42.46972988156479,33.846972956551845,4.035437967374419,-28.15441434274602,-42.16147303307285,-42.55031595510791,-33.32507524120852,76.06021690931144,70.53620198432085,32.65728450862751,-22.380271455064893,-67.87999632843345,-76.06738952621977,-72.21629530549893,-35.85739475961838,23.616411631023823,68.47451099515509
-13,2026-02-22 03-02-56,proposed,1.2635299456326412,44.57311547299949,37.33972227053564,32.79138058782699,34.43885720952374,19.181637859183432,-24.785709903272842,-45.18516005275065,-50.93673399086417,-38.502387751518555,78.59529554728225,45.689162123932874,26.143085827581274,-40.13496297516054,-65.53713805821964,-63.673390937574254,-78.71963805495474,-38.51954401879624,18.22921392300933,72.68191627876384
-13,2026-02-22 03-02-56,executed,1.2635299456326412,44.57311547299949,37.33972227053564,32.79138058782699,34.43885720952374,19.181637859183432,-24.785709903272842,-45.18516005275065,-50.93673399086417,-38.502387751518555,78.59529554728225,45.689162123932874,26.143085827581274,-40.13496297516054,-65.53713805821964,-63.673390937574254,-78.71963805495474,-38.51954401879624,18.22921392300933,72.68191627876384
-12,2026-02-22 03-03-16,proposed,-2.9112913174128887,51.63343643452795,56.49956929578535,11.37382563052698,41.62942611157243,23.852364015161623,-17.11848458476723,-36.365065602010986,-42.849227397684686,-47.974036224121036,77.30491120688258,39.380557734472575,11.758857466818174,-33.61291351591508,-55.687682003310044,-75.11745497438962,-74.85127358059539,-34.25369506731123,39.29382669104574,70.70326097676904
-12,2026-02-22 03-03-16,executed,-2.9112913174128887,51.63343643452795,56.49956929578535,11.37382563052698,41.62942611157243,23.852364015161623,-17.11848458476723,-36.365065602010986,-42.849227397684686,-47.974036224121036,77.30491120688258,39.380557734472575,11.758857466818174,-33.61291351591508,-55.687682003310044,-75.11745497438962,-74.85127358059539,-34.25369506731123,39.29382669104574,70.70326097676904
-11,2026-02-22 03-03-36,proposed,-15.551817965176912,66.91248995091235,46.79245991569675,16.079421789391237,40.62245894685721,26.89029586242286,-34.37810886872091,-20.51411191185558,-41.50626146640858,-59.042590890539785,93.08716669846191,40.45553716240289,4.118379200025366,-41.36479860957663,-41.84921034871756,-67.51360412482676,-77.70772871930826,-28.870020301671673,18.454860369990108,80.08107807772717
-11,2026-02-22 03-03-36,executed,-15.551817965176912,66.91248995091235,46.79245991569675,16.079421789391237,40.62245894685721,26.89029586242286,-34.37810886872091,-20.51411191185558,-41.50626146640858,-59.042590890539785,93.08716669846191,40.45553716240289,4.118379200025366,-41.36479860957663,-41.84921034871756,-67.51360412482676,-77.70772871930826,-28.870020301671673,18.454860369990108,80.08107807772717
-10,2026-02-22 03-03-58,proposed,-19.699390107692814,63.578803264237415,47.60337977134506,8.169152265147966,38.436462234335636,19.258327428534507,-42.1493113157726,-2.0205466851195517,-48.56226457486935,-59.903011226229296,95.96649971074523,39.14167194749487,-5.709062324795866,-50.55271147693124,-29.85486544545372,-70.92734653809961,-95.2938018297322,-28.358845602328326,12.735570452350233,73.07541766427673
-10,2026-02-22 03-03-58,executed,-19.699390107692814,63.578803264237415,47.60337977134506,8.169152265147966,38.436462234335636,19.258327428534507,-42.1493113157726,-2.0205466851195517,-48.56226457486935,-59.903011226229296,95.96649971074523,39.14167194749487,-5.709062324795866,-50.55271147693124,-29.85486544545372,-70.92734653809961,-95.2938018297322,-28.358845602328326,12.735570452350233,73.07541766427673
-9,2026-02-22 03-04-18,proposed,-23.188334617587067,73.4158375977554,53.41260807851647,8.871996673722466,46.21178899923247,25.077914880588693,-27.43140604826707,14.611263403752446,-51.17403578814134,-66.78977935526014,89.01726708723245,58.545906543489096,12.345089579132317,-45.989572956354564,-35.60298584442003,-69.78554150321278,-80.15799413958135,-24.84752719846058,11.84623831314534,82.24495994655577
-9,2026-02-22 03-04-18,executed,41.769602641587475,61.28155863179689,56.2078356020792,34.16848848293121,-4.590010973484019,-41.79191024606617,-63.03143630449653,-60.195097731740866,-34.366277929635096,4.589243260477634,-62.63970106625806,-19.678738625178532,30.90247757239932,69.44716950741018,81.6279050272937,62.63945995260916,19.72490649413376,-30.723890787720098,-69.43720602221707,-81.62787032093435
-8,2026-02-22 03-04-38,proposed,38.58106759050617,45.251753074192706,40.855656893057166,28.464479534682496,-6.757293985442745,-39.24316723929859,-64.52593567521538,-40.0872719956681,-35.33411951273425,8.811259865292168,-64.89431670026804,-26.058169557296416,30.739614535441895,79.88933729120183,70.77910174095305,40.58021168102108,10.212716441860945,-22.39415891231321,-79.43928768153111,-78.19324287578846
-8,2026-02-22 03-04-38,executed,38.58106759050617,45.251753074192706,40.855656893057166,28.464479534682496,-6.757293985442745,-39.24316723929859,-64.52593567521538,-40.0872719956681,-35.33411951273425,8.811259865292168,-64.89431670026804,-26.058169557296416,30.739614535441895,79.88933729120183,70.77910174095305,40.58021168102108,10.212716441860945,-22.39415891231321,-79.43928768153111,-78.19324287578846
